region,regname,yearcode,age2,tenure4,tenurename,poverty_status,poverty,N_ten4s,N_all2
0,UK,1997,26,2,Social rent,3, ,17022.341987513,62432
0,UK,1997,26,3,Private rent,3, ,9655.29926504529,62432
0,UK,1997,26,4,Care of/rent free,3, ,16771.1878062568,62432
0,UK,1997,27,1,Owner occupier,3, ,25349.941343978,64215
0,UK,1997,27,2,Social rent,3, ,19476.1405544018,64215
0,UK,1997,27,3,Private rent,3, ,11101.1161219189,64215
0,UK,1997,27,4,Care of/rent free,3, ,8287.80197970132,64215
0,UK,1997,28,1,Owner occupier,3, ,19463.5201369984,46995
0,UK,1997,28,2,Social rent,3, ,14248.7944665855,46995
0,UK,1997,28,3,Private rent,3, ,5351.3068424918,46995
0,UK,1997,28,4,Care of/rent free,3, ,7931.37855392429,46995
0,UK,1997,29,1,Owner occupier,3, ,32496.7603413986,73088
0,UK,1997,29,2,Social rent,3, ,24752.9814432117,73088
0,UK,1997,29,3,Private rent,3, ,8583.67338122645,73088
0,UK,1997,29,4,Care of/rent free,3, ,7254.58483416325,73088
0,UK,1997,30,1,Owner occupier,3, ,33664.5172310255,74131
0,UK,1997,30,2,Social rent,3, ,27725.3072096277,74131
0,UK,1997,30,3,Private rent,3, ,5340.0863521063,74131
0,UK,1997,30,4,Care of/rent free,3, ,7401.0892072405,74131
0,UK,1997,31,1,Owner occupier,3, ,40595.5298462035,77778
0,UK,1997,31,2,Social rent,3, ,25708.7577366392,77778
0,UK,1997,31,3,Private rent,3, ,5943.05456301279,77778
0,UK,1997,31,4,Care of/rent free,3, ,5530.65785414446,77778
0,UK,1997,32,1,Owner occupier,3, ,32574.5902388189,64910
0,UK,1997,32,2,Social rent,3, ,23256.7437619633,64910
0,UK,1997,32,3,Private rent,3, ,5295.19320232217,64910
0,UK,1997,32,4,Care of/rent free,3, ,3783.47279689562,64910
0,UK,1997,33,1,Owner occupier,3, ,38325.5652674624,74025
0,UK,1997,33,2,Social rent,3, ,23660.5486910783,74025
0,UK,1997,33,3,Private rent,3, ,6544.9019336263,74025
0,UK,1997,33,4,Care of/rent free,3, ,5493.984107833,74025
0,UK,1997,34,1,Owner occupier,3, ,36946.0577023532,69962
0,UK,1997,34,2,Social rent,3, ,24961.7385293171,69962
0,UK,1997,34,3,Private rent,3, ,4887.86903390305,69962
0,UK,1997,34,4,Care of/rent free,3, ,3166.33473442665,69962
0,UK,1997,35,1,Owner occupier,3, ,30766.5486385563,58654
0,UK,1997,35,2,Social rent,3, ,20175.4753636161,58654
0,UK,1997,35,3,Private rent,3, ,3798.60025290919,58654
0,UK,1997,35,4,Care of/rent free,3, ,3913.37574491848,58654
0,UK,1997,36,1,Owner occupier,3, ,40839.5821466993,76114
0,UK,1997,36,2,Social rent,3, ,25711.3731078626,76114
0,UK,1997,36,3,Private rent,3, ,4794.19627354151,76114
0,UK,1997,36,4,Care of/rent free,3, ,4768.84847189662,76114
0,UK,1997,37,1,Owner occupier,3, ,33699.8804485173,61733
0,UK,1997,37,2,Social rent,3, ,17332.3740314997,61733
0,UK,1997,37,3,Private rent,3, ,4495.22347994444,61733
0,UK,1997,37,4,Care of/rent free,3, ,6205.52204003861,61733
0,UK,1997,38,1,Owner occupier,3, ,35880.207895337,64954
0,UK,1997,38,2,Social rent,3, ,18346.572771147,64954
0,UK,1997,38,3,Private rent,3, ,4953.5874724965,64954
0,UK,1997,38,4,Care of/rent free,3, ,5773.63186101946,64954
0,UK,1997,39,1,Owner occupier,3, ,35840.1867054217,59724
0,UK,1997,39,2,Social rent,3, ,15623.7207873132,59724
0,UK,1997,39,3,Private rent,3, ,3801.40996629635,59724
0,UK,1997,39,4,Care of/rent free,3, ,4458.68254096869,59724
0,UK,1997,40,1,Owner occupier,3, ,30403.5741103488,53771
0,UK,1997,40,2,Social rent,3, ,14586.8421982502,53771
0,UK,1997,40,3,Private rent,3, ,4974.08577086726,53771
0,UK,1997,40,4,Care of/rent free,3, ,3806.49792053372,53771
0,UK,1997,41,1,Owner occupier,3, ,28034.2887224464,46906
0,UK,1997,41,2,Social rent,3, ,13361.5458076683,46906
0,UK,1997,41,3,Private rent,3, ,2211.95444065844,46906
0,UK,1997,41,4,Care of/rent free,3, ,3298.21102922684,46906
0,UK,1997,42,1,Owner occupier,3, ,40697.5628367573,66593
0,UK,1997,42,2,Social rent,3, ,18916.1725790549,66593
0,UK,1997,42,3,Private rent,3, ,2190.09845786467,66593
0,UK,1997,42,4,Care of/rent free,3, ,4789.16612632313,66593
0,UK,1997,43,1,Owner occupier,3, ,33670.5655469699,55814
0,UK,1997,43,2,Social rent,3, ,16175.0198356868,55814
0,UK,1997,43,3,Private rent,3, ,2810.36924663363,55814
0,UK,1997,43,4,Care of/rent free,3, ,3158.04537070964,55814
0,UK,1997,44,1,Owner occupier,3, ,28698.1723499598,47481
0,UK,1997,44,2,Social rent,3, ,13210.129991334,47481
0,UK,1997,44,3,Private rent,3, ,3135.19288793355,47481
0,UK,1997,44,4,Care of/rent free,3, ,2437.50477077264,47481
0,UK,1997,45,1,Owner occupier,3, ,22533.9338662332,40254
0,UK,1997,45,2,Social rent,3, ,12833.4083262147,40254
0,UK,1997,45,3,Private rent,3, ,2035.96431813976,40254
0,UK,1997,45,4,Care of/rent free,3, ,2850.69348941237,40254
0,UK,1997,46,1,Owner occupier,3, ,25426.665830655,43517
0,UK,1997,46,2,Social rent,3, ,13154.757359062,43517
0,UK,1997,46,3,Private rent,3, ,2577.68980070482,43517
0,UK,1997,46,4,Care of/rent free,3, ,2357.8870095782,43517
0,UK,1997,47,1,Owner occupier,3, ,31921.9451133431,55739
0,UK,1997,47,2,Social rent,3, ,17890.4568391063,55739
0,UK,1997,47,3,Private rent,3, ,2551.9639308954,55739
0,UK,1997,47,4,Care of/rent free,3, ,3374.63411665518,55739
0,UK,1997,48,1,Owner occupier,3, ,22336.9480589752,41010
0,UK,1997,48,2,Social rent,3, ,13911.7359400632,41010
0,UK,1997,48,3,Private rent,3, ,3050.85914982957,41010
0,UK,1997,48,4,Care of/rent free,3, ,1710.45685113197,41010
0,UK,1997,49,1,Owner occupier,3, ,24643.1311638885,44674
0,UK,1997,49,2,Social rent,3, ,15269.5012695399,44674
0,UK,1997,49,3,Private rent,3, ,2722.54591293601,44674
0,UK,1997,49,4,Care of/rent free,3, ,2038.82165363565,44674
0,UK,1997,50,1,Owner occupier,3, ,27428.2163800606,45868
0,UK,1997,50,2,Social rent,3, ,13213.0022587479,45868
0,UK,1997,50,3,Private rent,3, ,2536.65774045429,45868
0,UK,1997,50,4,Care of/rent free,3, ,2690.12362073722,45868
0,UK,1997,51,1,Owner occupier,3, ,25573.1692692612,41256
0,UK,1997,51,2,Social rent,3, ,11084.3106791627,41256
0,UK,1997,51,3,Private rent,3, ,1869.61225504462,41256
0,UK,1997,51,4,Care of/rent free,3, ,2728.9077965315,41256
0,UK,1997,52,1,Owner occupier,3, ,26278.6061335149,42636
0,UK,1997,52,2,Social rent,3, ,11749.3511717902,42636
0,UK,1997,52,3,Private rent,3, ,2729.84207839656,42636
0,UK,1997,52,4,Care of/rent free,3, ,1878.20061629835,42636
0,UK,1997,53,1,Owner occupier,3, ,27280.7982757054,42816
0,UK,1997,53,2,Social rent,3, ,10962.0784506014,42816
0,UK,1997,53,3,Private rent,3, ,1435.79181734237,42816
0,UK,1997,53,4,Care of/rent free,3, ,3137.33145635082,42816
0,UK,1997,54,1,Owner occupier,3, ,24317.4154417531,39741
0,UK,1997,54,2,Social rent,3, ,10194.0186577822,39741
0,UK,1997,54,3,Private rent,3, ,3112.69289349881,39741
0,UK,1997,54,4,Care of/rent free,3, ,2116.87300696594,39741
0,UK,1997,55,1,Owner occupier,3, ,25261.5433043576,40681
0,UK,1997,55,2,Social rent,3, ,9572.48937351264,40681
0,UK,1997,55,3,Private rent,3, ,3190.99262942493,40681
0,UK,1997,55,4,Care of/rent free,3, ,2655.97469270483,40681
0,UK,1997,56,1,Owner occupier,3, ,26116.0699467311,47320
0,UK,1997,56,2,Social rent,3, ,17669.8960173885,47320
0,UK,1997,56,3,Private rent,3, ,2455.94893033286,47320
0,UK,1997,56,4,Care of/rent free,3, ,1078.08510554758,47320
0,UK,1997,57,1,Owner occupier,3, ,23381.6544222884,39814
0,UK,1997,57,2,Social rent,3, ,13124.4609023363,39814
0,UK,1997,57,3,Private rent,3, ,1691.31743009648,39814
0,UK,1997,57,4,Care of/rent free,3, ,1616.56724527885,39814
0,UK,1997,58,1,Owner occupier,3, ,20160.8383965516,33669
0,UK,1997,58,2,Social rent,3, ,11430.3501353993,33669
0,UK,1997,58,3,Private rent,3, ,1153.91923991754,33669
0,UK,1997,58,4,Care of/rent free,3, ,923.892228131591,33669
0,UK,1997,59,1,Owner occupier,3, ,32838.9508483489,49513
0,UK,1997,59,2,Social rent,3, ,14354.5060479477,49513
0,UK,1997,59,3,Private rent,3, ,1060.08018225609,49513
0,UK,1997,59,4,Care of/rent free,3, ,1259.46292144722,49513
0,UK,1997,60,1,Owner occupier,3, ,35429.5111719005,59812
0,UK,1997,60,2,Social rent,3, ,20994.7257584837,59812
0,UK,1997,60,3,Private rent,3, ,2472.06794552347,59812
0,UK,1997,60,4,Care of/rent free,3, ,915.695124092292,59812
0,UK,1997,61,1,Owner occupier,3, ,38285.9447682602,64298
0,UK,1997,61,2,Social rent,3, ,22489.6271914471,64298
0,UK,1997,61,3,Private rent,3, ,1614.76049996867,64298
0,UK,1997,61,4,Care of/rent free,3, ,1907.66754032398,64298
0,UK,1997,62,1,Owner occupier,3, ,29258.7099751015,52171
0,UK,1997,62,2,Social rent,3, ,18999.95993615,52171
0,UK,1997,62,3,Private rent,3, ,1928.05610463032,52171
0,UK,1997,62,4,Care of/rent free,3, ,1984.27398411824,52171
0,UK,1997,63,1,Owner occupier,3, ,29282.8990317883,48849
0,UK,1997,63,2,Social rent,3, ,16838.9637447849,48849
0,UK,1997,63,3,Private rent,3, ,1248.45161315997,48849
0,UK,1997,63,4,Care of/rent free,3, ,1478.68561026689,48849
0,UK,1997,64,1,Owner occupier,3, ,30989.5134686421,57392
0,UK,1997,64,2,Social rent,3, ,22477.8469456772,57392
0,UK,1997,64,3,Private rent,3, ,2860.52825507656,57392
0,UK,1997,64,4,Care of/rent free,3, ,1064.11133060411,57392
0,UK,1997,65,1,Owner occupier,3, ,35166.9920468558,62507
0,UK,1997,65,2,Social rent,3, ,24230.7910305835,62507
0,UK,1997,65,3,Private rent,3, ,1999.31089198226,62507
0,UK,1997,65,4,Care of/rent free,3, ,1109.90603057847,62507
0,UK,1997,66,1,Owner occupier,3, ,36836.3925420997,67239
0,UK,1997,66,2,Social rent,3, ,26458.0929777535,67239
0,UK,1997,66,3,Private rent,3, ,2386.9276665644,67239
0,UK,1997,66,4,Care of/rent free,3, ,1557.58681358241,67239
0,UK,1997,67,1,Owner occupier,3, ,44765.0826343849,78345
0,UK,1997,67,2,Social rent,3, ,28775.7033461379,78345
0,UK,1997,67,3,Private rent,3, ,2739.49373582899,78345
0,UK,1997,67,4,Care of/rent free,3, ,2064.72028364821,78345
0,UK,1997,68,1,Owner occupier,3, ,38505.5305507733,66538
0,UK,1997,68,2,Social rent,3, ,22472.5721655057,66538
0,UK,1997,68,3,Private rent,3, ,3869.20902196156,66538
0,UK,1997,68,4,Care of/rent free,3, ,1690.68826175947,66538
0,UK,1997,69,1,Owner occupier,3, ,40736.670819176,72109
0,UK,1997,69,2,Social rent,3, ,25433.631646931,72109
0,UK,1997,69,3,Private rent,3, ,3745.31483700587,72109
0,UK,1997,69,4,Care of/rent free,3, ,2193.38269688716,72109
0,UK,1997,70,1,Owner occupier,3, ,41112.0742653288,69297
0,UK,1997,70,2,Social rent,3, ,23163.9241286049,69297
0,UK,1997,70,3,Private rent,3, ,2720.75401231607,69297
0,UK,1997,70,4,Care of/rent free,3, ,2300.24759375022,69297
0,UK,1997,71,1,Owner occupier,3, ,46704.399492612,77740
0,UK,1997,71,2,Social rent,3, ,26355.0247134139,77740
0,UK,1997,71,3,Private rent,3, ,3112.19351761081,77740
0,UK,1997,71,4,Care of/rent free,3, ,1568.38227636332,77740
0,UK,1997,72,1,Owner occupier,3, ,46700.9372539777,79194
0,UK,1997,72,2,Social rent,3, ,27693.2623331932,79194
0,UK,1997,72,3,Private rent,3, ,2144.97453162306,79194
0,UK,1997,72,4,Care of/rent free,3, ,2654.82588120604,79194
0,UK,1997,73,1,Owner occupier,3, ,54139.4314689109,92485
0,UK,1997,73,2,Social rent,3, ,32192.1843784603,92485
0,UK,1997,73,3,Private rent,3, ,3317.19278347352,92485
0,UK,1997,73,4,Care of/rent free,3, ,2836.19136915529,92485
0,UK,1997,74,1,Owner occupier,3, ,43553.2703489196,77899
0,UK,1997,74,2,Social rent,3, ,29026.5853167152,77899
0,UK,1997,74,3,Private rent,3, ,2759.29180589567,77899
0,UK,1997,74,4,Care of/rent free,3, ,2559.8525284696,77899
0,UK,1997,75,1,Owner occupier,3, ,39177.5677591835,73209
0,UK,1997,75,2,Social rent,3, ,28464.4151345404,73209
0,UK,1997,75,3,Private rent,3, ,3488.33499419956,73209
0,UK,1997,75,4,Care of/rent free,3, ,2078.6821120766,73209
0,UK,1997,76,1,Owner occupier,3, ,40754.0770890027,77766
0,UK,1997,76,2,Social rent,3, ,31304.9298874668,77766
0,UK,1997,76,3,Private rent,3, ,3229.28379136661,77766
0,UK,1997,76,4,Care of/rent free,3, ,2477.70923216395,77766
0,UK,1997,77,1,Owner occupier,3, ,42360.9253619212,84363
0,UK,1997,77,2,Social rent,3, ,36851.8690226543,84363
0,UK,1997,77,3,Private rent,3, ,2812.55755777689,84363
0,UK,1997,77,4,Care of/rent free,3, ,2337.64805764758,84363
0,UK,1997,78,1,Owner occupier,3, ,30673.0460153933,57227
0,UK,1997,78,2,Social rent,3, ,22344.8682967161,57227
0,UK,1997,78,3,Private rent,3, ,2780.52917995512,57227
0,UK,1997,78,4,Care of/rent free,3, ,1428.55650793544,57227
0,UK,1997,79,1,Owner occupier,3, ,30911.8362665838,66526
0,UK,1997,79,2,Social rent,3, ,29419.0416968325,66526
0,UK,1997,79,3,Private rent,3, ,3722.1307156403,66526
0,UK,1997,79,4,Care of/rent free,3, ,2472.9913209434,66526
0,UK,1997,80,1,Owner occupier,3, ,201645.278343235,458380
0,UK,1997,80,2,Social rent,3, ,209438.761214576,458380
0,UK,1997,80,3,Private rent,3, ,21776.9705296106,458380
0,UK,1997,80,4,Care of/rent free,3, ,25518.9899125777,458380
0,UK,1998,16,1,Owner occupier,3, ,189.590523560209,16726
0,UK,1998,16,2,Social rent,3, ,307.890943541037,16726
0,UK,1998,16,3,Private rent,3, ,153.358154450262,16726
0,UK,1998,16,4,Care of/rent free,3, ,16075.1603784485,16726
0,UK,1998,17,1,Owner occupier,3, ,346.4,38200
0,UK,1998,17,2,Social rent,3, ,524.308889543012,38200
0,UK,1998,17,3,Private rent,3, ,1377.99740528615,38200
0,UK,1998,17,4,Care of/rent free,3, ,35951.2937051708,38200
0,UK,1998,18,1,Owner occupier,3, ,996.086379089515,48041
0,UK,1998,18,2,Social rent,3, ,2773.58238302018,48041
0,UK,1998,18,3,Private rent,3, ,5920.96015806996,48041
0,UK,1998,18,4,Care of/rent free,3, ,38350.3710798203,48041
0,UK,1998,19,1,Owner occupier,3, ,2368.52110444849,62285
0,UK,1998,19,2,Social rent,3, ,3251.06972480906,62285
0,UK,1998,19,3,Private rent,3, ,12400.8599000897,62285
0,UK,1998,19,4,Care of/rent free,3, ,44264.5492706528,62285
0,UK,1998,20,1,Owner occupier,3, ,2002.19117016177,49114
0,UK,1998,20,2,Social rent,3, ,6082.51780353078,49114
0,UK,1998,20,3,Private rent,3, ,16485.2272561351,49114
0,UK,1998,20,4,Care of/rent free,3, ,24544.0637701724,49114
0,UK,1998,21,1,Owner occupier,3, ,4950.95293946846,59861
0,UK,1998,21,2,Social rent,3, ,9013.32690393538,59861
0,UK,1998,21,3,Private rent,3, ,17833.0415849469,59861
0,UK,1998,21,4,Care of/rent free,3, ,28063.6785716493,59861
0,UK,1998,22,1,Owner occupier,3, ,7220.12987743646,47609
0,UK,1998,22,2,Social rent,3, ,10854.5180076724,47609
0,UK,1998,22,3,Private rent,3, ,13029.7432756292,47609
0,UK,1998,22,4,Care of/rent free,3, ,16504.6088392619,47609
0,UK,1998,23,1,Owner occupier,3, ,7131.92016248121,39425
0,UK,1998,23,2,Social rent,3, ,10442.3947809275,39425
0,UK,1998,23,3,Private rent,3, ,9119.00794215779,39425
0,UK,1998,23,4,Care of/rent free,3, ,12731.6771144335,39425
0,UK,1998,24,1,Owner occupier,3, ,12291.5233825044,51212
0,UK,1998,24,2,Social rent,3, ,12129.5022397252,51212
0,UK,1998,24,3,Private rent,3, ,14256.0582306098,51212
0,UK,1998,24,4,Care of/rent free,3, ,12534.9161471606,51212
0,UK,1998,25,1,Owner occupier,3, ,10528.0227125397,46254
0,UK,1998,25,2,Social rent,3, ,11951.3389236279,46254
0,UK,1998,25,3,Private rent,3, ,10135.5953561195,46254
0,UK,1998,25,4,Care of/rent free,3, ,13639.0430077129,46254
0,UK,1998,26,1,Owner occupier,3, ,17866.3543169375,52996
0,UK,1998,26,2,Social rent,3, ,13275.7190155881,52996
0,UK,1998,26,3,Private rent,3, ,12360.4566148601,52996
0,UK,1998,26,4,Care of/rent free,3, ,9493.47005261434,52996
0,UK,1998,27,1,Owner occupier,3, ,21596.314282777,56431
0,UK,1998,27,2,Social rent,3, ,16479.3899616968,56431
0,UK,1998,27,3,Private rent,3, ,8443.98708776713,56431
0,UK,1998,27,4,Care of/rent free,3, ,9911.30866775901,56431
0,UK,1998,28,1,Owner occupier,3, ,26859.245675537,62882
0,UK,1998,28,2,Social rent,3, ,18691.5463301542,62882
0,UK,1998,28,3,Private rent,3, ,10131.3108470602,62882
0,UK,1998,28,4,Care of/rent free,3, ,7199.89714724864,62882
0,UK,1998,29,1,Owner occupier,3, ,24469.0167482658,57358
0,UK,1998,29,2,Social rent,3, ,19073.5067542126,57358
0,UK,1998,29,3,Private rent,3, ,8061.88407478295,57358
0,UK,1998,29,4,Care of/rent free,3, ,5753.59242273862,57358
0,UK,1998,30,1,Owner occupier,3, ,32417.7367695085,71783
0,UK,1998,30,2,Social rent,3, ,25641.2196791407,71783
0,UK,1998,30,3,Private rent,3, ,9178.14586515348,71783
0,UK,1998,30,4,Care of/rent free,3, ,4545.89768619738,71783
0,UK,1998,31,1,Owner occupier,3, ,27946.0152000369,61249
0,UK,1998,31,2,Social rent,3, ,22291.304814196,61249
0,UK,1998,31,3,Private rent,3, ,5462.65502108671,61249
0,UK,1998,31,4,Care of/rent free,3, ,5549.02496468041,61249
0,UK,1998,32,1,Owner occupier,3, ,31775.4539959903,67058
0,UK,1998,32,2,Social rent,3, ,21979.0269399682,67058
0,UK,1998,32,3,Private rent,3, ,7342.99540921394,67058
0,UK,1998,32,4,Care of/rent free,3, ,5960.52365482752,67058
0,UK,1998,33,1,Owner occupier,3, ,39969.4227740163,78405
0,UK,1998,33,2,Social rent,3, ,27426.6759220975,78405
0,UK,1998,33,3,Private rent,3, ,6099.68787779673,78405
0,UK,1998,33,4,Care of/rent free,3, ,4909.21342608944,78405
0,UK,1998,34,1,Owner occupier,3, ,34276.0383355644,65765
0,UK,1998,34,2,Social rent,3, ,23229.4597936347,65765
0,UK,1998,34,3,Private rent,3, ,4235.2992248055,65765
0,UK,1998,34,4,Care of/rent free,3, ,4024.20264599541,65765
0,UK,1998,35,1,Owner occupier,3, ,40519.9394652922,76440
0,UK,1998,35,2,Social rent,3, ,28090.2841086079,76440
0,UK,1998,35,3,Private rent,3, ,4209.4441230017,76440
0,UK,1998,35,4,Care of/rent free,3, ,3620.33230309819,76440
0,UK,1998,36,1,Owner occupier,3, ,43130.3265751735,81052
0,UK,1998,36,2,Social rent,3, ,27892.6199709908,81052
0,UK,1998,36,3,Private rent,3, ,4682.95592929786,81052
0,UK,1998,36,4,Care of/rent free,3, ,5346.09752453789,81052
0,UK,1998,37,1,Owner occupier,3, ,34485.7497994815,61442
0,UK,1998,37,2,Social rent,3, ,19815.9522067722,61442
0,UK,1998,37,3,Private rent,3, ,3681.72956866796,61442
0,UK,1998,37,4,Care of/rent free,3, ,3458.56842507843,61442
0,UK,1998,38,1,Owner occupier,3, ,42316.6860984486,74238
0,UK,1998,38,2,Social rent,3, ,21791.0827850337,74238
0,UK,1998,38,3,Private rent,3, ,4885.52385829685,74238
0,UK,1998,38,4,Care of/rent free,3, ,5244.70725822077,74238
0,UK,1998,39,1,Owner occupier,3, ,41038.1289188045,67701
0,UK,1998,39,2,Social rent,3, ,18994.0858864564,67701
0,UK,1998,39,3,Private rent,3, ,4932.21515078973,67701
0,UK,1998,39,4,Care of/rent free,3, ,2736.57004394931,67701
0,UK,1998,40,1,Owner occupier,3, ,41734.347022475,71096
0,UK,1998,40,2,Social rent,3, ,20900.2550087622,71096
0,UK,1998,40,3,Private rent,3, ,5122.86496323077,71096
0,UK,1998,40,4,Care of/rent free,3, ,3338.53300553196,71096
0,UK,1998,41,1,Owner occupier,3, ,41700.5826439961,70189
0,UK,1998,41,2,Social rent,3, ,19655.3610658967,70189
0,UK,1998,41,3,Private rent,3, ,4163.11370145596,70189
0,UK,1998,41,4,Care of/rent free,3, ,4669.94258865119,70189
0,UK,1998,42,1,Owner occupier,3, ,33155.0537198983,54946
0,UK,1998,42,2,Social rent,3, ,16301.6173825774,54946
0,UK,1998,42,3,Private rent,3, ,1987.00148588586,54946
0,UK,1998,42,4,Care of/rent free,3, ,3502.32741163841,54946
0,UK,1998,43,1,Owner occupier,3, ,33147.0375526926,55898
0,UK,1998,43,2,Social rent,3, ,17351.2907874171,55898
0,UK,1998,43,3,Private rent,3, ,2834.67372858647,55898
0,UK,1998,43,4,Care of/rent free,3, ,2564.99793130389,55898
0,UK,1998,44,1,Owner occupier,3, ,32876.3491936937,55012
0,UK,1998,44,2,Social rent,3, ,16320.0704394173,55012
0,UK,1998,44,3,Private rent,3, ,3061.03632379158,55012
0,UK,1998,44,4,Care of/rent free,3, ,2754.54404309734,55012
0,UK,1998,45,1,Owner occupier,3, ,24201.6169550837,45255
0,UK,1998,45,2,Social rent,3, ,15178.7552068212,45255
0,UK,1998,45,3,Private rent,3, ,2324.83097497125,45255
0,UK,1998,45,4,Care of/rent free,3, ,3549.79686312391,45255
0,UK,1998,46,1,Owner occupier,3, ,21671.4114135558,40742
0,UK,1998,46,2,Social rent,3, ,13916.4842992583,40742
0,UK,1998,46,3,Private rent,3, ,2177.98308055029,40742
0,UK,1998,46,4,Care of/rent free,3, ,2976.12120663562,40742
0,UK,1998,47,1,Owner occupier,3, ,29276.1020670767,49888
0,UK,1998,47,2,Social rent,3, ,13959.2083536989,49888
0,UK,1998,47,3,Private rent,3, ,4068.91117049723,49888
0,UK,1998,47,4,Care of/rent free,3, ,2583.77840872717,49888
0,UK,1998,48,1,Owner occupier,3, ,21980.6469883506,44578
0,UK,1998,48,2,Social rent,3, ,16051.0812171723,44578
0,UK,1998,48,3,Private rent,3, ,3145.00995864118,44578
0,UK,1998,48,4,Care of/rent free,3, ,3401.26183583591,44578
0,UK,1998,49,1,Owner occupier,3, ,22579.6269487821,39359
0,UK,1998,49,2,Social rent,3, ,11520.4644545637,39359
0,UK,1998,49,3,Private rent,3, ,3048.52432783614,39359
0,UK,1998,49,4,Care of/rent free,3, ,2210.38426881799,39359
0,UK,1998,50,1,Owner occupier,3, ,32159.2088401666,52623
0,UK,1998,50,2,Social rent,3, ,14496.559308614,52623
0,UK,1998,50,3,Private rent,3, ,2645.52817386875,52623
0,UK,1998,50,4,Care of/rent free,3, ,3321.70367735067,52623
0,UK,1998,51,1,Owner occupier,3, ,21688.5901628086,35426
0,UK,1998,51,2,Social rent,3, ,9231.31976217325,35426
0,UK,1998,51,3,Private rent,3, ,2108.90323852889,35426
0,UK,1998,51,4,Care of/rent free,3, ,2397.18683648925,35426
0,UK,1998,52,1,Owner occupier,3, ,21975.6299196841,35971
0,UK,1998,52,2,Social rent,3, ,9815.65245919181,35971
0,UK,1998,52,3,Private rent,3, ,1207.54753967061,35971
0,UK,1998,52,4,Care of/rent free,3, ,2972.17008145344,35971
0,UK,1998,53,1,Owner occupier,3, ,23528.55132042,38534
0,UK,1998,53,2,Social rent,3, ,10536.2280087291,38534
0,UK,1998,53,3,Private rent,3, ,2584.65198674968,38534
0,UK,1998,53,4,Care of/rent free,3, ,1884.56868410126,38534
0,UK,1998,54,1,Owner occupier,3, ,23471.7705171701,37856
0,UK,1998,54,2,Social rent,3, ,9270.56390717111,37856
0,UK,1998,54,3,Private rent,3, ,1672.02780022427,37856
0,UK,1998,54,4,Care of/rent free,3, ,3441.63777543451,37856
0,UK,1998,55,1,Owner occupier,3, ,23092.9179315799,37879
0,UK,1998,55,2,Social rent,3, ,10141.9208296792,37879
0,UK,1998,55,3,Private rent,3, ,2557.29741831512,37879
0,UK,1998,55,4,Care of/rent free,3, ,2086.8638204258,37879
0,UK,1998,56,1,Owner occupier,3, ,28226.3890140703,45620
0,UK,1998,56,2,Social rent,3, ,11310.5312695851,45620
0,UK,1998,56,3,Private rent,3, ,3066.08951515701,45620
0,UK,1998,56,4,Care of/rent free,3, ,3016.99020118769,45620
0,UK,1998,57,1,Owner occupier,3, ,21434.7625538746,36155
0,UK,1998,57,2,Social rent,3, ,11913.8025110223,36155
0,UK,1998,57,3,Private rent,3, ,1538.51020115416,36155
0,UK,1998,57,4,Care of/rent free,3, ,1267.92473394898,36155
0,UK,1998,58,1,Owner occupier,3, ,29800.7862737557,45271
0,UK,1998,58,2,Social rent,3, ,11248.767668838,45271
0,UK,1998,58,3,Private rent,3, ,1773.85802124792,45271
0,UK,1998,58,4,Care of/rent free,3, ,2447.58803615837,45271
0,UK,1998,59,1,Owner occupier,3, ,27810.919744564,44527
0,UK,1998,59,2,Social rent,3, ,13300.605394186,44527
0,UK,1998,59,3,Private rent,3, ,1433.33783479932,44527
0,UK,1998,59,4,Care of/rent free,3, ,1982.13702645072,44527
0,UK,1998,60,1,Owner occupier,3, ,30819.6796899982,50542
0,UK,1998,60,2,Social rent,3, ,17387.8236282191,50542
0,UK,1998,60,3,Private rent,3, ,1066.47114085594,50542
0,UK,1998,60,4,Care of/rent free,3, ,1268.02554092685,50542
0,UK,1998,61,1,Owner occupier,3, ,27179.3153021249,46584
0,UK,1998,61,2,Social rent,3, ,16837.3559641931,46584
0,UK,1998,61,3,Private rent,3, ,1286.52086768517,46584
0,UK,1998,61,4,Care of/rent free,3, ,1280.8078659968,46584
0,UK,1998,62,1,Owner occupier,3, ,37253.7759965927,60051
0,UK,1998,62,2,Social rent,3, ,19928.1962347183,60051
0,UK,1998,62,3,Private rent,3, ,855.421293280608,60051
0,UK,1998,62,4,Care of/rent free,3, ,2013.60647540839,60051
0,UK,1998,63,1,Owner occupier,3, ,39962.7752367411,69355
0,UK,1998,63,2,Social rent,3, ,26231.7094869281,69355
0,UK,1998,63,3,Private rent,3, ,1008.66898546104,69355
0,UK,1998,63,4,Care of/rent free,3, ,2151.84629086977,69355
0,UK,1998,64,1,Owner occupier,3, ,41914.1880805887,68530
0,UK,1998,64,2,Social rent,3, ,23162.5292300977,68530
0,UK,1998,64,3,Private rent,3, ,1733.09635207923,68530
0,UK,1998,64,4,Care of/rent free,3, ,1720.18633723437,68530
0,UK,1998,65,1,Owner occupier,3, ,35692.5331345957,66466
0,UK,1998,65,2,Social rent,3, ,27807.8974580281,66466
0,UK,1998,65,3,Private rent,3, ,2189.92205296106,66466
0,UK,1998,65,4,Care of/rent free,3, ,775.647354415056,66466
0,UK,1998,66,1,Owner occupier,3, ,44604.5526280098,70420
